time	V(vout)
Step Information: Run=0  (Run: 1/65)
3.791755260655755e+000	3.297214e+000
3.791755302331851e+000	3.297482e+000
3.791755355121450e+000	3.297671e+000
3.791755441160174e+000	3.297833e+000
3.791755555669278e+000	3.297944e+000
3.791755753727180e+000	3.298037e+000
3.791756030772318e+000	3.298097e+000
3.791757495399320e+000	3.298176e+000
3.791759386280565e+000	3.298195e+000
3.791763168043055e+000	3.298205e+000
3.791770731568033e+000	3.298208e+000
3.799500654096457e+000	3.298208e+000
3.809266279096457e+000	3.298208e+000
3.819031904096457e+000	3.298209e+000
3.833680341596457e+000	3.298210e+000
3.848328779096457e+000	3.298211e+000
3.867860029096457e+000	3.298212e+000
3.887391279096457e+000	3.298213e+000
3.911805341596457e+000	3.298214e+000
3.941102216596457e+000	3.298215e+000
3.970399091596457e+000	3.298216e+000
4.004578779096457e+000	3.298217e+000
4.038758466596457e+000	3.298218e+000
4.072938154096457e+000	3.298219e+000
4.112000654096457e+000	3.298219e+000
4.151063154096457e+000	3.298219e+000
4.195008466596457e+000	3.298216e+000
4.224305341596457e+000	3.298208e+000
4.253602216596457e+000	3.298164e+000
4.263367841596457e+000	3.297952e+000
4.263634870405051e+000	3.297849e+000
4.263730237836692e+000	3.297793e+000
4.263768384809348e+000	3.297743e+000
4.263851831312033e+000	3.297572e+000
4.263861368055197e+000	3.297511e+000
4.263880441541526e+000	3.297311e+000
4.263886402006003e+000	3.297193e+000
4.263888786191794e+000	3.297096e+000
4.263893554563376e+000	3.296795e+000
4.263894746656272e+000	3.296624e+000
4.263897130842063e+000	3.296036e+000
4.263897384746859e+000	3.295917e+000
4.263897892556453e+000	3.295562e+000
4.263898019508851e+000	3.295445e+000
4.263898273413648e+000	3.295070e+000
4.263898781223241e+000	3.293967e+000
4.263898845431062e+000	3.293721e+000
4.263898973846705e+000	3.292959e+000
4.263899071446443e+000	3.292093e+000
4.263899175512447e+000	3.290749e+000
4.263899191387719e+000	3.290450e+000
4.263899223138266e+000	3.289594e+000
4.263899277281980e+000	3.287324e+000
4.263899335117356e+000	3.282877e+000
4.263899369204818e+000	3.277472e+000
4.263899391862323e+000	3.270236e+000
4.263899408414894e+000	3.260249e+000
4.263899422251794e+000	3.245030e+000
4.263899435277413e+000	3.219318e+000
4.263899449822985e+000	3.172011e+000
4.263899464458799e+000	3.103295e+000
4.263899483079442e+000	2.994927e+000
4.263899504617927e+000	2.857003e+000
4.263899529884919e+000	2.688613e+000
4.263899574992116e+000	2.382746e+000
4.263899662596543e+000	1.784978e+000
4.263899837805399e+000	5.970933e-001
4.263899902613801e+000	1.690247e-001
4.263899906209038e+000	1.477843e-001
4.263899910317881e+000	1.250748e-001
4.263899918535567e+000	8.356702e-002
4.263899925622793e+000	5.382563e-002
4.263899932703792e+000	3.295111e-002
4.263899940971938e+000	1.761415e-002
4.263899943889872e+000	1.437155e-002
4.263899948091657e+000	1.159272e-002
4.263899952960823e+000	9.370301e-003
4.263899958380968e+000	7.707228e-003
4.263899963780687e+000	6.610366e-003
4.263899972198343e+000	5.484198e-003
4.263899980127999e+000	4.790260e-003
4.263899993516588e+000	4.055777e-003
4.263900006714266e+000	3.600031e-003
4.263900029627893e+000	3.129020e-003
4.263900053483861e+000	2.835337e-003
4.263900096242072e+000	2.540242e-003
4.263900143286903e+000	2.357147e-003
4.263900231296911e+000	2.178794e-003
4.263900333085665e+000	2.070782e-003
4.263900536119500e+000	1.970169e-003
4.263900815437165e+000	1.905991e-003
4.263901374072495e+000	1.856445e-003
4.263902491343154e+000	1.821895e-003
4.263904725884473e+000	1.802632e-003
4.263909194967111e+000	1.794548e-003
4.263918133132386e+000	1.792419e-003
4.287701375544018e+000	1.791406e-003
4.312115438044018e+000	1.789728e-003
4.336529500544018e+000	1.788255e-003
4.360943563044018e+000	1.786961e-003
4.385357625544018e+000	1.785824e-003
4.409771688044018e+000	1.784826e-003
4.434185750544018e+000	1.783950e-003
4.458599813044018e+000	1.783180e-003
4.483013875544018e+000	1.782504e-003
4.507427938044018e+000	1.781911e-003
4.531842000544018e+000	1.781393e-003
4.556256063044018e+000	1.780954e-003
4.580670125544018e+000	1.780626e-003
4.605084188044018e+000	1.780511e-003
4.629498250544018e+000	1.780871e-003
4.653912313044018e+000	1.782279e-003
4.678326375544018e+000	1.786013e-003
4.702740438044018e+000	1.795899e-003
4.727154500544018e+000	1.843976e-003
4.732037313044018e+000	1.881924e-003
4.733868367731518e+000	1.924319e-003
4.734936482965893e+000	1.982975e-003
4.735241658747143e+000	2.032998e-003
4.735871083795971e+000	2.207218e-003
4.735909230768628e+000	2.252884e-003
4.735985524713940e+000	2.408452e-003
4.736009366571850e+000	2.515980e-003
4.736021287500805e+000	2.631827e-003
4.736026055872388e+000	2.746524e-003
4.736035592615552e+000	3.147874e-003
4.736037174426761e+000	3.398703e-003
4.736040338049179e+000	4.413314e-003
4.736040522709563e+000	4.553469e-003
4.736040892030331e+000	5.015828e-003
4.736040984360524e+000	5.174096e-003
4.736041169020908e+000	5.653079e-003
4.736041428472738e+000	6.586200e-003
4.736041473327966e+000	6.831049e-003
4.736041563038421e+000	7.567119e-003
4.736041665119939e+000	8.804067e-003
4.736041735961400e+000	1.004523e-002
4.736041749277281e+000	1.037752e-002
4.736041775909044e+000	1.134095e-002
4.736041829172569e+000	1.430939e-002
4.736041870188946e+000	1.834028e-002
4.736041896477996e+000	2.312164e-002
4.736041914757143e+000	2.907142e-002
4.736041929670625e+000	3.750852e-002
4.736041943135216e+000	5.074153e-002
4.736041956179943e+000	7.348029e-002
4.736041970894639e+000	1.162963e-001
4.736041985200729e+000	1.791569e-001
4.736042006848884e+000	3.018400e-001
4.736042029694818e+000	4.470951e-001
4.736042054932712e+000	6.152569e-001
4.736042095247364e+000	8.884889e-001
4.736042175876668e+000	1.438889e+000
4.736042337135276e+000	2.537133e+000
4.736042405004587e+000	2.984929e+000
4.736042441740807e+000	3.200134e+000
4.736042456207449e+000	3.260466e+000
4.736042464125355e+000	3.278826e+000
4.736042470050135e+000	3.286072e+000
4.736042476418791e+000	3.290284e+000
4.736042479014703e+000	3.291321e+000
4.736042482984535e+000	3.292424e+000
4.736042487277428e+000	3.293304e+000
4.736042492371310e+000	3.294047e+000
4.736042502559076e+000	3.295059e+000
4.736042512042653e+000	3.295678e+000
4.736042527365857e+000	3.296290e+000
4.736042543962097e+000	3.296701e+000
4.736042570496583e+000	3.297087e+000
4.736042601509390e+000	3.297352e+000
4.736042652215447e+000	3.297592e+000
4.736042715103845e+000	3.297755e+000
4.736042822472031e+000	3.297899e+000
4.736042962834265e+000	3.297993e+000
4.736043218193117e+000	3.298073e+000
4.736043568523482e+000	3.298123e+000
4.736045670505670e+000	3.298187e+000
4.736048473148586e+000	3.298201e+000
4.736054078434418e+000	3.298206e+000
4.736132552436078e+000	3.298207e+000
4.741782680555536e+000	3.298207e+000
4.751548305555536e+000	3.298208e+000
4.761313930555536e+000	3.298209e+000
4.775962368055536e+000	3.298210e+000
4.790610805555536e+000	3.298211e+000
4.805259243055536e+000	3.298212e+000
4.824790493055536e+000	3.298213e+000
4.849204555555536e+000	3.298214e+000
4.873618618055536e+000	3.298215e+000
4.902915493055536e+000	3.298216e+000
4.937095180555536e+000	3.298217e+000
4.971274868055536e+000	3.298218e+000
4.995688930555536e+000	3.298218e+000
5.000000000000000e+000	3.298218e+000
Step Information: Run=1  (Run: 2/65)
0.000000000000000e+000	0.000000e+000
9.999999717180685e-010	8.245453e-005
1.999999943436137e-009	1.648102e-004
1.599999954748910e-008	1.308959e-003
3.199999909497819e-008	2.692980e-003
5.779436842528238e-008	5.388779e-003
8.711664478573073e-008	9.565736e-003
1.135653510879283e-007	1.467745e-002
1.406396374866299e-007	2.081767e-002
1.572416567164208e-007	2.448865e-002
1.790833596333450e-007	2.878536e-002
2.074563433864777e-007	3.386723e-002
2.339879532944287e-007	3.838937e-002
2.737053341060912e-007	4.502281e-002
3.225455834026393e-007	5.312047e-002
4.202260819957354e-007	6.925806e-002
5.573357831511692e-007	9.188415e-002
1.379993990083772e-006	2.275646e-001
2.476871599327242e-006	4.084548e-001
4.670626817814182e-006	7.702302e-001
9.058137254788061e-006	1.493778e+000
1.783315812873582e-005	2.940870e+000
2.000000000000000e-005	3.298203e+000
2.008938773335578e-005	3.298205e+000
2.026816320006735e-005	3.298205e+000
1.484439235567762e-003	3.298206e+000
2.948967858868879e-003	3.298206e+000
5.878025105471115e-003	3.298206e+000
1.076083760547112e-002	3.298206e+000
1.564365010547111e-002	3.298207e+000
2.052646260547111e-002	3.298207e+000
3.029208760547111e-002	3.298208e+000
4.005771260547111e-002	3.298208e+000
5.470615010547111e-002	3.298209e+000
6.935458760547111e-002	3.298210e+000
8.888583760547111e-002	3.298211e+000
1.084170876054711e-001	3.298212e+000
1.328311501054711e-001	3.298213e+000
1.621280251054711e-001	3.298215e+000
1.963077126054711e-001	3.298216e+000
2.304874001054711e-001	3.298217e+000
2.695499001054711e-001	3.298218e+000
3.086124001054711e-001	3.298218e+000
3.476749001054711e-001	3.298219e+000
3.916202126054711e-001	3.298219e+000
4.404483376054711e-001	3.298218e+000
4.795108376054711e-001	3.298213e+000
5.088077126054711e-001	3.298199e+000
5.338321266679711e-001	3.298119e+000
5.350528297929711e-001	3.298082e+000
5.375705299882836e-001	3.297949e+000
5.377231178789086e-001	3.297907e+000
5.380282936601586e-001	3.297583e+000
5.381045876054711e-001	3.297231e+000
5.381069717912621e-001	3.297194e+000
5.381129322557396e-001	3.297024e+000
5.381153164415307e-001	3.296857e+000
5.381193313888427e-001	3.296393e+000
5.381200142277328e-001	3.296213e+000
5.381213799055130e-001	3.295594e+000
5.381215545602326e-001	3.295453e+000
5.381219038696717e-001	3.295012e+000
5.381221739559871e-001	3.294519e+000
5.381223683900840e-001	3.293952e+000
5.381225474717156e-001	3.293185e+000
5.381225922421236e-001	3.292898e+000
5.381226817829394e-001	3.292051e+000
5.381227774738003e-001	3.290648e+000
5.381228565003212e-001	3.288693e+000
5.381229013667901e-001	3.286794e+000
5.381229317306082e-001	3.284608e+000
5.381229622787891e-001	3.280929e+000
5.381229865047894e-001	3.275834e+000
5.381230060693819e-001	3.268393e+000
5.381230219114223e-001	3.257434e+000
5.381230356182296e-001	3.240238e+000
5.381230488228183e-001	3.210947e+000
5.381230631049466e-001	3.159836e+000
5.381230789511393e-001	3.080881e+000
5.381230974210723e-001	2.970449e+000
5.381231187894155e-001	2.832021e+000
5.381231467064168e-001	2.645144e+000
5.381231976163445e-001	2.299248e+000
5.381232980799481e-001	1.615399e+000
5.381234990071553e-001	3.119365e-001
5.381235566042668e-001	3.089979e-002
5.381235682580455e-001	8.062609e-003
5.381235734835792e-001	6.694179e-003
5.381235789622859e-001	5.859200e-003
5.381235846694769e-001	5.227193e-003
5.381235912475029e-001	4.692097e-003
5.381235973699167e-001	4.319210e-003
5.381236061039426e-001	3.922788e-003
5.381236140663791e-001	3.650337e-003
5.381236258940418e-001	3.353434e-003
5.381236379184960e-001	3.130664e-003
5.381236555062171e-001	2.901597e-003
5.381236779975286e-001	2.701958e-003
5.381237166679279e-001	2.488540e-003
5.381237734611941e-001	2.309437e-003
5.381238870477265e-001	2.137613e-003
5.381241049429112e-001	1.997867e-003
5.381245407332805e-001	1.900873e-003
5.381254123140191e-001	1.841377e-003
5.381271554754964e-001	1.810464e-003
5.381306417984508e-001	1.796675e-003
5.381376144443598e-001	1.792256e-003
5.647949085633318e-001	1.791368e-003
5.940917835633318e-001	1.789560e-003
6.233886585633318e-001	1.787989e-003
6.526855335633318e-001	1.786625e-003
6.819824085633318e-001	1.785441e-003
7.112792835633318e-001	1.784412e-003
7.405761585633318e-001	1.783518e-003
7.698730335633318e-001	1.782742e-003
7.991699085633318e-001	1.782068e-003
8.284667835633318e-001	1.781486e-003
8.577636585633318e-001	1.780994e-003
8.870605335633318e-001	1.780624e-003
9.163574085633318e-001	1.780502e-003
9.456542835633318e-001	1.780961e-003
9.749511585633318e-001	1.782794e-003
1.004248033563332e+000	1.787954e-003
1.033544908563332e+000	1.804082e-003
1.048193346063332e+000	1.833816e-003
1.053076158563332e+000	1.867014e-003
1.057958971063332e+000	1.916864e-003
1.057987581292824e+000	1.934810e-003
1.059170137445168e+000	2.029847e-003
1.059627901117043e+000	2.134006e-003
1.059704195062355e+000	2.174409e-003
1.059856782952980e+000	2.329379e-003
1.059894929925636e+000	2.409288e-003
1.059904466668800e+000	2.449110e-003
1.059923540155129e+000	2.568801e-003
1.059928308526711e+000	2.622608e-003
1.059937845269875e+000	2.794847e-003
1.059940229455666e+000	2.875131e-003
1.059944997827248e+000	3.137431e-003
1.059946189920143e+000	3.265977e-003
1.059948574105934e+000	3.702163e-003
1.059949170152382e+000	3.941323e-003
1.059950362245278e+000	4.762584e-003
1.059950526972065e+000	4.977896e-003
1.059950856425640e+000	5.652138e-003
1.059950938789033e+000	5.905041e-003
1.059951103515820e+000	6.599662e-003
1.059951144697517e+000	6.833501e-003
1.059951227060911e+000	7.509390e-003
1.059951337548484e+000	8.866110e-003
1.059951414996061e+000	1.039038e-002
1.059951459083059e+000	1.185117e-002
1.059951500970581e+000	1.411825e-002
1.059951532003196e+000	1.683963e-002
1.059951555540871e+000	2.022895e-002
1.059951574905936e+000	2.482648e-002
1.059951591529514e+000	3.143886e-002
1.059951606182426e+000	4.144336e-002
1.059951619598949e+000	5.752421e-002
1.059951632875047e+000	8.533823e-002
1.059951647189314e+000	1.339810e-001
1.059951662987056e+000	2.101335e-001
1.059951681939833e+000	3.219440e-001
1.059951704374170e+000	4.668301e-001
1.059951730940813e+000	6.445150e-001
1.059951777875024e+000	9.632074e-001
1.059951871743446e+000	1.603273e+000
1.059952059480289e+000	2.860322e+000
1.059952121057620e+000	3.244849e+000
1.059952121293299e+000	3.246137e+000
1.059952121764656e+000	3.248258e+000
1.059952122707370e+000	3.251769e+000
1.059952124090295e+000	3.256414e+000
1.059952125416214e+000	3.260455e+000
1.059952128068051e+000	3.267153e+000
1.059952133371726e+000	3.277412e+000
1.059952137439574e+000	3.282903e+000
1.059952142464519e+000	3.287226e+000
1.059952147078927e+000	3.289817e+000
1.059952151977210e+000	3.291616e+000
1.059952157004010e+000	3.292844e+000
1.059952164687642e+000	3.294095e+000
1.059952171614317e+000	3.294837e+000
1.059952184088167e+000	3.295683e+000
1.059952195321741e+000	3.296167e+000
1.059952216260556e+000	3.296706e+000
1.059952236312867e+000	3.297020e+000
1.059952274700661e+000	3.297359e+000
1.059952313645226e+000	3.297556e+000
1.059952391128616e+000	3.297762e+000
1.059952473957924e+000	3.297880e+000
1.059952639616540e+000	3.297993e+000
1.059952870038406e+000	3.298067e+000
1.059953330882139e+000	3.298126e+000
1.059956095944532e+000	3.298193e+000
1.059959782694390e+000	3.298204e+000
1.059967156194105e+000	3.298208e+000
1.067502872903155e+000	3.298207e+000
1.077268497903155e+000	3.298208e+000
1.087034122903155e+000	3.298209e+000
1.101682560403155e+000	3.298210e+000
1.116330997903155e+000	3.298210e+000
1.135862247903155e+000	3.298212e+000
1.155393497903155e+000	3.298213e+000
1.179807560403155e+000	3.298213e+000
1.209104435403155e+000	3.298215e+000
1.243284122903155e+000	3.298216e+000
1.277463810403155e+000	3.298217e+000
1.316526310403155e+000	3.298218e+000
1.355588810403155e+000	3.298218e+000
1.394651310403155e+000	3.298219e+000
1.438596622903155e+000	3.298219e+000
1.487424747903155e+000	3.298218e+000
1.526487247903155e+000	3.298212e+000
1.555784122903155e+000	3.298195e+000
1.575315372903155e+000	3.298126e+000
1.580198185403155e+000	3.298035e+000
1.580808536965655e+000	3.297997e+000
1.580961124856280e+000	3.297977e+000
1.581342594582842e+000	3.297908e+000
1.581533329446123e+000	3.297839e+000
1.581628696877764e+000	3.297777e+000
1.581666843850420e+000	3.297723e+000
1.581743137795733e+000	3.297505e+000
1.581762211282061e+000	3.297365e+000
1.581766979653643e+000	3.297270e+000
1.581776516396807e+000	3.296935e+000
1.581777969712535e+000	3.296815e+000
1.581780876343990e+000	3.296387e+000
1.581781444975628e+000	3.296216e+000
1.581782582238904e+000	3.295653e+000
1.581782809764246e+000	3.295456e+000
1.581783264814931e+000	3.294859e+000
1.581783378577602e+000	3.294631e+000
1.581783606102944e+000	3.293994e+000
1.581783662984280e+000	3.293773e+000
1.581783776746951e+000	3.293118e+000
1.581783923622557e+000	3.291850e+000
1.581784006345092e+000	3.290780e+000
1.581784021335503e+000	3.290497e+000
1.581784051316326e+000	3.289699e+000
1.581784111277971e+000	3.287210e+000
1.581784168109978e+000	3.282831e+000
1.581784201913384e+000	3.277441e+000
1.581784224362950e+000	3.270265e+000
1.581784240879781e+000	3.260324e+000
1.581784254717478e+000	3.245166e+000
1.581784267745034e+000	3.219552e+000
1.581784282293890e+000	3.172388e+000
1.581784296905061e+000	3.103923e+000
1.581784315542211e+000	2.995556e+000
1.581784337100569e+000	2.857554e+000
1.581784362300129e+000	2.689634e+000
1.581784407265554e+000	2.384745e+000
1.581784494581495e+000	1.788934e+000
1.581784669213378e+000	6.045951e-001
1.581784734157443e+000	1.968625e-001
1.581784767195701e+000	2.658238e-002
1.581784767365110e+000	2.601196e-002
1.581784767703929e+000	2.530196e-002
1.581784768381567e+000	2.406405e-002
1.581784769736842e+000	2.185849e-002
1.581784771192612e+000	1.981509e-002
1.581784774104151e+000	1.657029e-002
1.581784778442744e+000	1.301179e-002
1.581784783382354e+000	1.024206e-002
1.581784788241765e+000	8.436740e-003
1.581784793540271e+000	7.127024e-003
1.581784800156477e+000	6.034203e-003
1.581784808495259e+000	5.126127e-003
1.581784818602976e+000	4.416934e-003
1.581784831783947e+000	3.834917e-003
1.581784848935204e+000	3.367597e-003
1.581784871885456e+000	2.992414e-003
1.581784903194388e+000	2.693645e-003
1.581784946869441e+000	2.457883e-003
1.581785009358651e+000	2.273510e-003
1.581785100760575e+000	2.131649e-003
1.581785238563775e+000	2.023916e-003
1.581785451550127e+000	1.944062e-003
1.581785792806911e+000	1.886225e-003
1.581786356469576e+000	1.845972e-003
1.581787326251250e+000	1.819408e-003
1.581789066943177e+000	1.803545e-003
1.581792361687050e+000	1.795534e-003
1.581798904041415e+000	1.792609e-003
1.608016440202164e+000	1.791409e-003
1.637313315202164e+000	1.789597e-003
1.666610190202164e+000	1.788023e-003
1.695907065202164e+000	1.786656e-003
1.725203940202164e+000	1.785469e-003
1.754500815202164e+000	1.784438e-003
1.783797690202164e+000	1.783542e-003
1.813094565202164e+000	1.782764e-003
1.842391440202164e+000	1.782089e-003
